gold_id,base_date,currency_code,item_name,price_krw,weight_kg,price_per_gram,price_per_ounce,price_per_kilogram,created_at,updated_at,deleted_at,deleted_yn
177,"2020-09-15",KRW,미니금 100g,74880,0.1000,748.8000,24074.4611,74880.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
178,"2020-09-16",KRW,미니금 100g,74650,0.1000,746.5000,24000.5144,74650.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
179,"2020-09-17",KRW,미니금 100g,74000,0.1000,740.0000,23791.5347,74000.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
180,"2020-09-18",KRW,미니금 100g,73240,0.1000,732.4000,23547.1892,73240.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
181,"2020-09-21",KRW,미니금 100g,73000,0.1000,730.0000,23470.0275,73000.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
182,"2020-09-22",KRW,미니금 100g,72000,0.1000,720.0000,23148.5203,72000.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
183,"2020-09-23",KRW,미니금 100g,71020,0.1000,710.2000,22833.4432,71020.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
184,"2020-09-24",KRW,미니금 100g,70200,0.1000,702.0000,22569.8073,70200.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
185,"2020-09-25",KRW,미니금 100g,70860,0.1000,708.6000,22782.0020,70860.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
186,"2020-09-28",KRW,미니금 100g,70650,0.1000,706.5000,22714.4855,70650.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
187,"2020-09-29",KRW,미니금 100g,71130,0.1000,711.3000,22868.8090,71130.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
188,"2020-10-05",KRW,미니금 100g,71130,0.1000,711.3000,22868.8090,71130.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
189,"2020-10-06",KRW,미니금 100g,72100,0.1000,721.0000,23180.6710,72100.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
190,"2020-10-07",KRW,미니금 100g,71100,0.1000,711.0000,22859.1638,71100.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
191,"2020-10-08",KRW,미니금 100g,70700,0.1000,707.0000,22730.5609,70700.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
192,"2020-10-12",KRW,미니금 100g,71670,0.1000,716.7000,23042.4229,71670.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
193,"2020-10-13",KRW,미니금 100g,71470,0.1000,714.7000,22978.1214,71470.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
194,"2020-10-14",KRW,미니금 100g,70490,0.1000,704.9000,22663.0444,70490.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
195,"2020-10-15",KRW,미니금 100g,70450,0.1000,704.5000,22650.1841,70450.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
196,"2020-10-16",KRW,미니금 100g,70800,0.1000,708.0000,22762.7116,70800.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
197,"2020-10-19",KRW,미니금 100g,70530,0.1000,705.3000,22675.9046,70530.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
198,"2020-10-20",KRW,미니금 100g,70360,0.1000,703.6000,22621.2484,70360.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
199,"2020-10-21",KRW,미니금 100g,70280,0.1000,702.8000,22595.5278,70280.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
200,"2020-10-22",KRW,미니금 100g,70250,0.1000,702.5000,22585.8826,70250.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
201,"2020-10-23",KRW,미니금 100g,69980,0.1000,699.8000,22499.0757,69980.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
202,"2020-10-26",KRW,미니금 100g,69330,0.1000,693.3000,22290.0960,69330.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
203,"2020-10-27",KRW,미니금 100g,69510,0.1000,695.1000,22347.9673,69510.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
204,"2020-10-28",KRW,미니금 100g,69810,0.1000,698.1000,22444.4194,69810.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
205,"2020-10-29",KRW,미니금 100g,69190,0.1000,691.9000,22245.0850,69190.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
206,"2020-10-30",KRW,미니금 100g,68590,0.1000,685.9000,22052.1806,68590.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
207,"2020-11-02",KRW,미니금 100g,69160,0.1000,691.6000,22235.4397,69160.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
208,"2020-11-03",KRW,미니금 100g,69570,0.1000,695.7000,22367.2577,69570.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
209,"2020-11-04",KRW,미니금 100g,69830,0.1000,698.3000,22450.8496,69830.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
210,"2020-11-05",KRW,미니금 100g,69830,0.1000,698.3000,22450.8496,69830.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
211,"2020-11-06",KRW,미니금 100g,70500,0.1000,705.0000,22666.2594,70500.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
212,"2020-11-09",KRW,미니금 100g,70770,0.1000,707.7000,22753.0664,70770.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
213,"2020-11-10",KRW,미니금 100g,68100,0.1000,681.0000,21894.6421,68100.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
214,"2020-11-11",KRW,미니금 100g,67850,0.1000,678.5000,21814.2653,67850.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
215,"2020-11-12",KRW,미니금 100g,67800,0.1000,678.0000,21798.1899,67800.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
216,"2020-11-13",KRW,미니금 100g,67770,0.1000,677.7000,21788.5447,67770.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
217,"2020-11-16",KRW,미니금 100g,68000,0.1000,680.0000,21862.4914,68000.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
218,"2020-11-17",KRW,미니금 100g,67660,0.1000,676.6000,21753.1789,67660.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
219,"2020-11-18",KRW,미니금 100g,67290,0.1000,672.9000,21634.2212,67290.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
220,"2020-11-19",KRW,미니금 100g,67230,0.1000,672.3000,21614.9308,67230.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
221,"2020-11-20",KRW,미니금 100g,67270,0.1000,672.7000,21627.7911,67270.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
222,"2020-11-23",KRW,미니금 100g,67690,0.1000,676.9000,21762.8241,67690.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
223,"2020-11-24",KRW,미니금 100g,65900,0.1000,659.0000,21187.3262,65900.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
224,"2020-11-25",KRW,미니금 100g,64600,0.1000,646.0000,20769.3668,64600.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
225,"2020-11-26",KRW,미니금 100g,64700,0.1000,647.0000,20801.5175,64700.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
226,"2020-11-27",KRW,미니금 100g,64700,0.1000,647.0000,20801.5175,64700.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
227,"2020-11-30",KRW,미니금 100g,63150,0.1000,631.5000,20303.1813,63150.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
228,"2020-12-01",KRW,미니금 100g,63900,0.1000,639.0000,20544.3117,63900.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
229,"2020-12-02",KRW,미니금 100g,64590,0.1000,645.9000,20766.1517,64590.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
230,"2020-12-03",KRW,미니금 100g,65000,0.1000,650.0000,20897.9697,65000.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
231,"2020-12-04",KRW,미니금 100g,64600,0.1000,646.0000,20769.3668,64600.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
232,"2020-12-07",KRW,미니금 100g,64400,0.1000,644.0000,20705.0653,64400.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
233,"2020-12-08",KRW,미니금 100g,65640,0.1000,656.4000,21103.7343,65640.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
234,"2020-12-09",KRW,미니금 100g,65180,0.1000,651.8000,20955.8410,65180.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
235,"2020-12-10",KRW,미니금 100g,64800,0.1000,648.0000,20833.6682,64800.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
236,"2020-12-11",KRW,미니금 100g,64660,0.1000,646.6000,20788.6572,64660.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
237,"2020-12-14",KRW,미니금 100g,65000,0.1000,650.0000,20897.9697,65000.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
238,"2020-12-15",KRW,미니금 100g,64950,0.1000,649.5000,20881.8943,64950.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
239,"2020-12-16",KRW,미니금 100g,65730,0.1000,657.3000,21132.6700,65730.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
240,"2020-12-17",KRW,미니금 100g,66160,0.1000,661.6000,21270.9181,66160.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
241,"2020-12-18",KRW,미니금 100g,67200,0.1000,672.0000,21605.2856,67200.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
242,"2020-12-21",KRW,미니금 100g,68180,0.1000,681.8000,21920.3627,68180.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
243,"2020-12-22",KRW,미니금 100g,67510,0.1000,675.1000,21704.9528,67510.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
244,"2020-12-23",KRW,미니금 100g,66960,0.1000,669.6000,21528.1238,66960.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
245,"2020-12-24",KRW,미니금 100g,67210,0.1000,672.1000,21608.5007,67210.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
246,"2020-12-28",KRW,미니금 100g,67240,0.1000,672.4000,21618.1459,67240.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
247,"2020-12-29",KRW,미니금 100g,66750,0.1000,667.5000,21460.6073,66750.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
248,"2020-12-30",KRW,미니금 100g,66280,0.1000,662.8000,21309.4989,66280.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
249,"2021-01-04",KRW,미니금 100g,67510,0.1000,675.1000,21704.9528,67510.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
250,"2021-01-05",KRW,미니금 100g,68600,0.1000,686.0000,22055.3957,68600.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
251,"2021-01-06",KRW,미니금 100g,69000,0.1000,690.0000,22183.9986,69000.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
252,"2021-01-07",KRW,미니금 100g,68730,0.1000,687.3000,22097.1916,68730.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
253,"2021-01-08",KRW,미니금 100g,68980,0.1000,689.8000,22177.5684,68980.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
254,"2021-01-11",KRW,미니금 100g,67500,0.1000,675.0000,21701.7377,67500.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
255,"2021-01-12",KRW,미니금 100g,67700,0.1000,677.0000,21766.0392,67700.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
256,"2021-01-13",KRW,미니금 100g,67450,0.1000,674.5000,21685.6624,67450.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
257,"2021-01-14",KRW,미니금 100g,66990,0.1000,669.9000,21537.7691,66990.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
258,"2021-01-15",KRW,미니금 100g,67520,0.1000,675.2000,21708.1679,67520.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
259,"2021-01-18",KRW,미니금 100g,66380,0.1000,663.8000,21341.6497,66380.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
260,"2021-01-19",KRW,미니금 100g,66380,0.1000,663.8000,21341.6497,66380.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
261,"2021-01-20",KRW,미니금 100g,66190,0.1000,661.9000,21280.5633,66190.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
262,"2021-01-21",KRW,미니금 100g,66800,0.1000,668.0000,21476.6827,66800.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
263,"2021-01-22",KRW,미니금 100g,66650,0.1000,666.5000,21428.4566,66650.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
264,"2021-01-25",KRW,미니금 100g,66250,0.1000,662.5000,21299.8537,66250.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
265,"2021-01-26",KRW,미니금 100g,66630,0.1000,666.3000,21422.0265,66630.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
266,"2021-01-27",KRW,미니금 100g,66350,0.1000,663.5000,21332.0044,66350.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
267,"2021-01-28",KRW,미니금 100g,66680,0.1000,666.8000,21438.1018,66680.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
268,"2021-01-29",KRW,미니금 100g,67000,0.1000,670.0000,21540.9841,67000.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
269,"2021-02-01",KRW,미니금 100g,67500,0.1000,675.0000,21701.7377,67500.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
270,"2021-02-02",KRW,미니금 100g,67550,0.1000,675.5000,21717.8131,67550.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
271,"2021-02-03",KRW,미니금 100g,66880,0.1000,668.8000,21502.4033,66880.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
272,"2021-02-04",KRW,미니금 100g,66150,0.1000,661.5000,21267.7030,66150.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
273,"2021-02-05",KRW,미니금 100g,65860,0.1000,658.6000,21174.4659,65860.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
274,"2021-02-08",KRW,미니금 100g,65900,0.1000,659.0000,21187.3262,65900.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
275,"2021-02-09",KRW,미니금 100g,66600,0.1000,666.0000,21412.3812,66600.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
276,"2021-02-10",KRW,미니금 100g,66350,0.1000,663.5000,21332.0044,66350.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
277,"2021-02-15",KRW,미니금 100g,65500,0.1000,655.0000,21058.7233,65500.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
278,"2021-02-16",KRW,미니금 100g,65150,0.1000,651.5000,20946.1958,65150.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
279,"2021-02-17",KRW,미니금 100g,64560,0.1000,645.6000,20756.5065,64560.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
280,"2021-02-18",KRW,미니금 100g,64190,0.1000,641.9000,20637.5488,64190.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
281,"2021-02-19",KRW,미니금 100g,64010,0.1000,640.1000,20579.6775,64010.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
282,"2021-02-22",KRW,미니금 100g,64430,0.1000,644.3000,20714.7106,64430.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
283,"2021-02-23",KRW,미니금 100g,65330,0.1000,653.3000,21004.0671,65330.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
284,"2021-02-24",KRW,미니금 100g,65300,0.1000,653.0000,20994.4218,65300.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
285,"2021-02-25",KRW,미니금 100g,64880,0.1000,648.8000,20859.3888,64880.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
286,"2021-02-26",KRW,미니금 100g,64300,0.1000,643.0000,20672.9146,64300.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
287,"2021-03-02",KRW,미니금 100g,63100,0.1000,631.0000,20287.1060,63100.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
288,"2021-03-03",KRW,미니금 100g,63590,0.1000,635.9000,20444.6445,63590.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
289,"2021-03-04",KRW,미니금 100g,62980,0.1000,629.8000,20248.5251,62980.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
290,"2021-03-05",KRW,미니금 100g,62390,0.1000,623.9000,20058.8358,62390.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
291,"2021-03-08",KRW,미니금 100g,62930,0.1000,629.3000,20232.4497,62930.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
292,"2021-03-09",KRW,미니금 100g,62940,0.1000,629.4000,20235.6648,62940.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
293,"2021-03-10",KRW,미니금 100g,63700,0.1000,637.0000,20480.0103,63700.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
294,"2021-03-11",KRW,미니금 100g,64390,0.1000,643.9000,20701.8503,64390.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
295,"2021-03-12",KRW,미니금 100g,63550,0.1000,635.5000,20431.7842,63550.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
296,"2021-03-15",KRW,미니금 100g,63700,0.1000,637.0000,20480.0103,63700.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
297,"2021-03-16",KRW,미니금 100g,63680,0.1000,636.8000,20473.5801,63680.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
298,"2021-03-17",KRW,미니금 100g,63870,0.1000,638.7000,20534.6665,63870.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
299,"2021-03-18",KRW,미니금 100g,64030,0.1000,640.3000,20586.1077,64030.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
300,"2021-03-19",KRW,미니금 100g,63870,0.1000,638.7000,20534.6665,63870.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
301,"2021-03-22",KRW,미니금 100g,63560,0.1000,635.6000,20434.9993,63560.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
302,"2021-03-23",KRW,미니금 100g,63520,0.1000,635.2000,20422.1390,63520.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
303,"2021-03-24",KRW,미니금 100g,63670,0.1000,636.7000,20470.3651,63670.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
304,"2021-03-25",KRW,미니금 100g,63850,0.1000,638.5000,20528.2364,63850.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
305,"2021-03-26",KRW,미니금 100g,63600,0.1000,636.0000,20447.8596,63600.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
306,"2021-03-29",KRW,미니금 100g,63550,0.1000,635.5000,20431.7842,63550.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
307,"2021-03-30",KRW,미니금 100g,63140,0.1000,631.4000,20299.9662,63140.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
308,"2021-03-31",KRW,미니금 100g,62660,0.1000,626.6000,20145.6428,62660.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
309,"2021-04-01",KRW,미니금 100g,63250,0.1000,632.5000,20335.3320,63250.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
310,"2021-04-02",KRW,미니금 100g,63310,0.1000,633.1000,20354.6225,63310.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
311,"2021-04-05",KRW,미니금 100g,63220,0.1000,632.2000,20325.6868,63220.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
312,"2021-04-06",KRW,미니금 100g,63170,0.1000,631.7000,20309.6115,63170.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
313,"2021-04-07",KRW,미니금 100g,62850,0.1000,628.5000,20206.7291,62850.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
314,"2021-04-08",KRW,미니금 100g,63210,0.1000,632.1000,20322.4717,63210.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
315,"2021-04-09",KRW,미니금 100g,63490,0.1000,634.9000,20412.4938,63490.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
316,"2021-04-12",KRW,미니금 100g,63420,0.1000,634.2000,20389.9883,63420.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
317,"2021-04-13",KRW,미니금 100g,63100,0.1000,631.0000,20287.1060,63100.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
318,"2021-04-14",KRW,미니금 100g,63280,0.1000,632.8000,20344.9773,63280.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
319,"2021-04-15",KRW,미니금 100g,63200,0.1000,632.0000,20319.2567,63200.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
320,"2021-04-16",KRW,미니금 100g,63730,0.1000,637.3000,20489.6555,63730.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
321,"2021-04-19",KRW,미니금 100g,64340,0.1000,643.4000,20685.7749,64340.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
322,"2021-04-20",KRW,미니금 100g,64040,0.1000,640.4000,20589.3227,64040.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
323,"2021-04-21",KRW,미니금 100g,64600,0.1000,646.0000,20769.3668,64600.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
324,"2021-04-22",KRW,미니금 100g,64800,0.1000,648.0000,20833.6682,64800.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
325,"2021-04-23",KRW,미니금 100g,64800,0.1000,648.0000,20833.6682,64800.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
326,"2021-04-26",KRW,미니금 100g,64360,0.1000,643.6000,20692.2051,64360.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
327,"2021-04-27",KRW,미니금 100g,64290,0.1000,642.9000,20669.6996,64290.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
328,"2021-04-28",KRW,미니금 100g,63890,0.1000,638.9000,20541.0967,63890.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
329,"2021-04-29",KRW,미니금 100g,63850,0.1000,638.5000,20528.2364,63850.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
330,"2021-04-30",KRW,미니금 100g,63660,0.1000,636.6000,20467.1500,63660.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
331,"2021-05-03",KRW,미니금 100g,64400,0.1000,644.0000,20705.0653,64400.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
332,"2021-05-04",KRW,미니금 100g,64950,0.1000,649.5000,20881.8943,64950.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
333,"2021-05-06",KRW,미니금 100g,65220,0.1000,652.2000,20968.7013,65220.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
334,"2021-05-07",KRW,미니금 100g,65980,0.1000,659.8000,21213.0468,65980.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
335,"2021-05-10",KRW,미니금 100g,66200,0.1000,662.0000,21283.7784,66200.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
336,"2021-05-11",KRW,미니금 100g,66470,0.1000,664.7000,21370.5853,66470.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
337,"2021-05-12",KRW,미니금 100g,66570,0.1000,665.7000,21402.7360,66570.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
338,"2021-05-13",KRW,미니금 100g,66450,0.1000,664.5000,21364.1552,66450.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
339,"2021-05-14",KRW,미니금 100g,66700,0.1000,667.0000,21444.5320,66700.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
340,"2021-05-17",KRW,미니금 100g,67950,0.1000,679.5000,21846.4160,67950.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
341,"2021-05-18",KRW,미니금 100g,68500,0.1000,685.0000,22023.2450,68500.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
342,"2021-05-20",KRW,미니금 100g,68760,0.1000,687.6000,22106.8369,68760.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
343,"2021-05-21",KRW,미니금 100g,68450,0.1000,684.5000,22007.1696,68450.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
344,"2021-05-24",KRW,미니금 100g,68800,0.1000,688.0000,22119.6971,68800.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
